"ORG_ID"|"NAVN"|"ORG_NAVN"|"POSITION"|"BESKRIVELSE"|"BIQ_PERSON_ID"|"CVR"|"POST_SIDEN"|"post"|"IND_NR"
5000971|"Jesper Hem"|"Tæppeland"|"Bestyrelsespost"|""|1675188|15456515|"21-11-2011"|"Bestyrelsesmedlem"|106111
5000971|"Torben Laurs Løvdal"|"Tæppeland"|"Direktionspost adm. dir"|""|1930942|15456515|"21-11-2011"|"Adm. Direktør"|106111
5000986|"Klaus Krog Hansen"|"Tømmergaarden"|"Direktionspost"|""|501239|26418100|"02-01-2004"|"Direktionspost"|106111
5000986|"Peer Immanuel Johan Voigt"|"Tømmergaarden"|"Bestyrelsespost formand"|""|595889|26418100|"17-04-2002"|"Formand"|106111
5000507|"Hans Michael Mensing"|"UPS"|"Bestyrelsespost"|""|383864|14553800|"09-06-1997"|"Bestyrelsesmedlem"|106111
5000507|"Kim Dennis Olesen"|"UPS"|"Bestyrelsespost"|""|492152|14553800|"09-04-1987"|"Bestyrelsesmedlem"|106111
5000507|"Michael Düster"|"UPS"|"Direktionspost"|""|1873712|14553800|"21-05-2010"|"Direktionspost"|106111
5000507|"James Jay Barber"|"UPS"|"Bestyrelsespost"|""|7385437|14553800|"04-07-2011"|"Bestyrelsesmedlem"|106111
5000601|"Bo Uggerhøj"|"Uggerhøj Holding"|"Bestyrelsespost formand"|""|291261|24205398|"28-02-2007"|"Formand"|106111
5000601|"Carsten Henriksen"|"Uggerhøj Holding"|"Bestyrelsespost"|""|301678|24205398|"07-10-2002"|"Bestyrelsesmedlem"|106111
5000601|"Sten Uggerhøj"|"Uggerhøj Holding"|"Bestyrelsespost"|""|646436|24205398|"01-10-1999"|"Bestyrelsesmedlem"|106111
5000180|"Henrik Sleimann Petersen"|"Eitzen Bulk"|"Bestyrelsespost"|""|404847|38283715|"14-09-2009"|"Bestyrelsesmedlem"|106111
5000180|"Per Lange"|"Eitzen Bulk"|"Bestyrelsespost formand"|""|957631|38283715|"15-03-2010"|"Formand"|106111
5000180|"Bjarne Skov Faber"|"Eitzen Bulk"|"Bestyrelsespost"|""|1143226|38283715|"15-03-2010"|"Bestyrelsesmedlem"|106111
5000180|"Hans-Christian Olesen"|"Eitzen Bulk"|"Direktionspost adm. dir"|""|1262456|38283715|"15-03-2010"|"Adm. Direktør"|106111
5000201|"Knud Elmholdt Stubkjær"|"Unifeeder"|"Bestyrelsespost"|""|503257|11810543|"01-01-2008"|"Bestyrelsesmedlem"|106111
5000201|"Christian Dam-Rasmussen"|"Unifeeder"|"Bestyrelsespost"|""|1404509|11810543|"05-03-2008"|"Bestyrelsesmedlem"|106111
5000201|"Jesper Kristensen"|"Unifeeder"|"Bestyrelsespost"|""|1480277|11810543|"02-10-2007"|"Bestyrelsesmedlem"|106111
5000201|"Henrik August von Sydow"|"Unifeeder"|"Bestyrelsespost formand"|""|1827676|11810543|"15-01-2010"|"Formand"|106111
5000399|"Henrik Lindegaard Hansen"|"Unilever"|"Bestyrelsespost"|""|403165|45963128|"01-02-2008"|"Bestyrelsesmedlem"|106111
5000399|"Lars Danielsen"|"Unilever"|"Bestyrelsespost"|""|515355|45963128|"12-03-2008"|"Bestyrelsesmedlem"|106111
5000399|"Jens Munk Plum"|"Unilever"|"Bestyrelsespost formand"|""|948940|45963128|"01-01-2007"|"Formand"|106111
5000399|"Jens Christian Voldmester"|"Unilever"|"Direktionspost adm. dir"|""|1610465|45963128|"20-06-2008"|"Adm. Direktør"|106111
5000399|"Christian Haven"|"Unilever"|"Bestyrelsespost"|""|17181577|45963128|"24-04-2012"|"Bestyrelsesmedlem"|106111
5000703|"Jens Dalsgaard Løgstrup"|"Union Engineering"|"Bestyrelsespost"|""|434838|13827540|"13-09-2011"|"Bestyrelsesmedlem"|106111
5000703|"Jens Thøger Hansen"|"Union Engineering"|"Bestyrelsespost formand"|""|442788|13827540|"08-04-2011"|"Formand"|106111
5000703|"Peter Kriklywi"|"Union Engineering"|"Direktionspost adm. dir"|""|702289|13827540|"30-12-2008"|"Adm. Direktør"|106111
5000703|"Claus Holm-Søberg"|"Union Engineering"|"Bestyrelsespost"|""|702290|13827540|"30-12-2008"|"Bestyrelsesmedlem"|106111
5000703|"Carsten Riisberg Lund"|"Union Engineering"|"Bestyrelsespost"|""|1452328|13827540|"23-06-2010"|"Bestyrelsesmedlem"|106111
5000703|"Per Rud Jørgensen"|"Union Engineering"|"Bestyrelsespost"|""|1890121|13827540|"23-06-2010"|"Bestyrelsesmedlem"|106111
5000979|"Per Helge Christer Lundblad"|"Univar"|"Bestyrelsespost"|""|599516|11652328|"23-04-2002"|"Bestyrelsesmedlem"|106111
5000979|"Sabine Duyfjes"|"Univar"|"Bestyrelsespost formand"|""|1872023|11652328|"04-01-2010"|"Formand"|106111
5000979|"Paul Graham Bryant"|"Univar"|"Bestyrelsespost"|""|7384124|11652328|"06-07-2011"|"Bestyrelsesmedlem"|106111
5000979|"Kristin Marthinsen"|"Univar"|"Direktionspost adm. dir"|""|17061635|11652328|"09-12-2011"|"Adm. Direktør"|106111
5000190|"Tage Johannes Kruse"|"Uno-X Automat (note)"|"Bestyrelsespost"|""|666231|29818231|"28-05-2010"|"Bestyrelsesmedlem"|106111
5000190|"Vegar Normann Kulset"|"Uno-X Automat (note)"|"Bestyrelsespost formand"|""|713508|29818231|"04-11-2010"|"Formand"|106111
5000190|"Elo Andersen"|"Uno-X Automat (note)"|"Bestyrelsespost"|""|1456767|29818231|"28-05-2010"|"Bestyrelsesmedlem"|106111
5000190|"Michael Norden"|"Uno-X Automat (note)"|"Direktionspost adm. dir"|""|1681499|29818231|"28-05-2010"|"Adm. Direktør"|106111
5000190|"Torild Olaug Bråthen"|"Uno-X Automat (note)"|"Bestyrelsespost"|""|1947575|29818231|"04-11-2010"|"Bestyrelsesmedlem"|106111
5000190|"Ole Johannes Tønnessen"|"Uno-X Automat (note)"|"Bestyrelsespost"|""|1969440|29818231|"04-11-2010"|"Bestyrelsesmedlem"|106111
5000165|"Patrick Joseph Lynch"|"Uno-X Energi"|"Bestyrelsespost"|""|593231|33807910|"23-01-1995"|"Bestyrelsesmedlem"|106111
5000165|"Søren Bo Christiansen"|"Uno-X Energi"|"Bestyrelsespost"|""|659736|33807910|"22-10-2010"|"Bestyrelsesmedlem"|106111
5000165|"Tage Johannes Kruse"|"Uno-X Energi"|"Bestyrelsespost"|""|666231|33807910|"11-08-2010"|"Bestyrelsesmedlem"|106111
5000165|"Tove Niemann Jensen"|"Uno-X Energi"|"Bestyrelsespost medarbejdervalgt"|""|683155|33807910|"11-07-1994"|"Medarbejderrepræsentant"|106111
5000165|"Vegar Normann Kulset"|"Uno-X Energi"|"Bestyrelsespost formand"|""|713508|33807910|"22-10-2010"|"Formand"|106111
5000165|"Jane Larsen"|"Uno-X Energi"|"Bestyrelsespost Medarbejdervalgt"|""|719687|33807910|"22-05-2002"|"Medarbejderrepræsentant"|106111
5000165|"Elo Andersen"|"Uno-X Energi"|"Direktionspost adm. dir"|""|1456767|33807910|"14-04-2010"|"Adm. Direktør"|106111
5000165|"Brian Wolter"|"Uno-X Energi"|"Bestyrelsespost"|""|1911001|33807910|"11-08-2010"|"Bestyrelsesmedlem"|106111
5000165|"Frederik Glad"|"Uno-X Energi"|"Bestyrelsespost"|""|1947576|33807910|"22-10-2010"|"Bestyrelsesmedlem"|106111
5000284|"John Magnus Lindskog"|"Unomedical"|"Bestyrelsespost"|""|974371|64153315|"08-10-2009"|"Bestyrelsesmedlem"|106111
5000284|"Sanne Hentze"|"Unomedical"|"Direktionspost"|""|1140737|64153315|"08-10-2009"|"Direktionspost"|106111
5000284|"George Andrew Kegler"|"Unomedical"|"Bestyrelsespost"|""|1653012|64153315|"30-09-2008"|"Bestyrelsesmedlem"|106111
5000284|"Anthony Philip Tinari"|"Unomedical"|"Bestyrelsespost"|""|1653013|64153315|"30-09-2008"|"Bestyrelsesmedlem"|106111
5000284|"Paul Moraviec"|"Unomedical"|"Direktionspost"|""|1739320|64153315|"12-05-2009"|"Direktionspost"|106111
5000284|"Jon Uguzne Garay Alonso"|"Unomedical"|"Direktionspost"|""|1872497|64153315|"01-06-2010"|"Direktionspost"|106111
5000284|"Helle Egebjerg Kure"|"Unomedical"|"Direktionspost"|""|1872498|64153315|"01-06-2010"|"Direktionspost"|106111
5000284|"Kenneth Berger"|"Unomedical"|"Bestyrelsespost formand"|""|17142875|64153315|"08-03-2012"|"Formand"|106111
5000783|"Bente Dyhr-Nielsen"|"Vald. Birn Holding"|"Bestyrelsespost"|""|276066|44651017|"05-09-1991"|"Bestyrelsesmedlem"|106111
5000783|"Christian Odgaard Pedersen"|"Vald. Birn Holding"|"Bestyrelsespost"|""|308355|44651017|"08-11-1997"|"Bestyrelsesmedlem"|106111
5000783|"Ejvind Sandal"|"Vald. Birn Holding"|"Bestyrelsespost formand"|""|326877|44651017|"17-03-2000"|"Formand"|106111
5000783|"Ivan Ole Bak"|"Vald. Birn Holding"|"Bestyrelsespost"|""|419888|44651017|"01-03-2006"|"Bestyrelsesmedlem"|106111
5000309|"Carsten Ørnbo"|"Valora Trade"|"Direktionspost Administrerende direktør"|""|303628|16015512|"16-02-2005"|"Adm. Direktør"|106111
5000309|"Alex Minder"|"Valora Trade"|"Bestyrelsespost formand"|""|1095410|16015512|"30-12-2005"|"Formand"|106111
5000309|"Andreas Bühlmann"|"Valora Trade"|"Bestyrelsespost næstformand"|""|1263342|16015512|"30-12-2005"|"Næstformand"|106111
5000943|"Hans Aage Kofod"|"Vandcenter Syd"|"Bestyrelsespost"|""|376702|17414003|"24-02-1998"|"Bestyrelsesmedlem"|106111
5000943|"Kenneth Christensen"|"Vandcenter Syd"|"Bestyrelsespost"|""|489866|17414003|"19-12-2001"|"Bestyrelsesmedlem"|106111
5000943|"Peter Heick"|"Vandcenter Syd"|"Bestyrelsespost"|""|608194|17414003|"21-04-2008"|"Bestyrelsesmedlem"|106111
5000943|"Søren Hansen"|"Vandcenter Syd"|"Bestyrelsespost"|""|661375|17414003|"01-01-1998"|"Bestyrelsesmedlem"|106111
5000943|"Thorkild Korsholm Maarbjerg"|"Vandcenter Syd"|"Bestyrelsespost"|""|671541|17414003|"01-01-2010"|"Bestyrelsesmedlem"|106111
5000943|"Anders Buur Bækgaard"|"Vandcenter Syd"|"Direktionspost"|""|968781|17414003|"01-02-2005"|"Direktionspost"|106111
5000943|"Leif Lund Knudsen"|"Vandcenter Syd"|"Bestyrelsespost formand"|""|1243649|17414003|"01-01-2010"|"Formand"|106111
5000943|"Steen Jakobsen"|"Vandcenter Syd"|"Bestyrelsespost"|""|1246080|17414003|"28-01-2010"|"Bestyrelsesmedlem"|106111
5000943|"Alex Ahrendtsen"|"Vandcenter Syd"|"Bestyrelsespost næstformand"|""|1823401|17414003|"01-01-2010"|"Næstformand"|106111
5000943|"Veronica Hansen"|"Vandcenter Syd"|"Bestyrelsespost"|""|1823402|17414003|"01-01-2010"|"Bestyrelsesmedlem"|106111
5000943|"Sofus Ryge Petersen"|"Vandcenter Syd"|"Bestyrelsespost"|""|1823403|17414003|"01-01-2010"|"Bestyrelsesmedlem"|106111
5000943|"Kim Jørgen Jensby Jørgensen"|"Vandcenter Syd"|"Bestyrelsespost"|""|1836399|17414003|"05-10-2010"|"Bestyrelsesmedlem"|106111
5000943|"Carsten Hammer Jørgensen"|"Vandcenter Syd"|"Bestyrelsespost"|""|1845072|17414003|"28-01-2010"|"Bestyrelsesmedlem"|106111
5000943|"Niels Børge Lauridsen"|"Vandcenter Syd"|"Bestyrelsespost"|""|1845073|17414003|"28-01-2010"|"Bestyrelsesmedlem"|106111
5000943|"Gert Rasmussen"|"Vandcenter Syd"|"Bestyrelsespost"|""|1879104|17414003|"05-10-2010"|"Bestyrelsesmedlem"|106111
5000109|"Lars Peter Joelsson"|"Vattenfall"|"Bestyrelsespost"|""|1311942|21311332|"12-05-2010"|"Bestyrelsesmedlem"|106111
5000109|"Ingrid Ulrika Jacobsson Mirsch"|"Vattenfall"|"Bestyrelsespost formand"|""|1885231|21311332|"12-05-2010"|"Formand"|106111
5000109|"Jørgen Nielsen"|"Vattenfall"|"Direktionspost adm. dir"|""|1998266|21311332|"01-03-2012"|"Adm. Direktør"|106111
5000172|"Søren Alsing"|"Vattenfall Energy Trading"|"Direktionspost"|""|659282|31081181|"04-12-2007"|"Direktionspost"|106111
5000172|"Stephen Asplin"|"Vattenfall Energy Trading"|"Bestyrelsespost formand"|""|17156276|31081181|"28-03-2012"|"Formand"|106111
5000172|"Jochen Winter"|"Vattenfall Energy Trading"|"Bestyrelsespost næstformand"|""|17156277|31081181|"28-03-2012"|"Næstformand"|106111
5000172|"Penelope Annett Andersen"|"Vattenfall Energy Trading"|"Bestyrelsespost"|""|17156278|31081181|"28-03-2012"|"Bestyrelsesmedlem"|106111
5000936|"Anders Gunnar Arvid Dahl"|"Vattenfall Vindkraft"|"Direktionspost"|""|1311944|31597544|"03-07-2008"|"Direktionspost"|106111
5000936|"Johan Peter Wesslau"|"Vattenfall Vindkraft"|"Bestyrelsespost formand"|""|1598054|31597544|"03-07-2008"|"Formand"|106111
5000936|"Karl Ove Peter Lövgren"|"Vattenfall Vindkraft"|"Bestyrelsespost"|""|1866699|31597544|"29-04-2010"|"Bestyrelsesmedlem"|106111
5000924|"Claus Madsen"|"Vejen Trælasthandel"|"Bestyrelsespost"|""|312717|29845999|"26-03-2009"|"Bestyrelsesmedlem"|106111
5000924|"Gunnar Holm"|"Vejen Trælasthandel"|"Bestyrelsespost"|""|370856|29845999|"01-08-2010"|"Bestyrelsesmedlem"|106111
5000924|"John Robert Ravn"|"Vejen Trælasthandel"|"Direktionspost"|""|457869|29845999|"25-11-2010"|"Direktionspost"|106111
5000924|"Knud Werner Koch-Jensen"|"Vejen Trælasthandel"|"Bestyrelsespost"|""|506952|29845999|"31-08-2006"|"Bestyrelsesmedlem"|106111
5000924|"Poul Anker Ravn"|"Vejen Trælasthandel"|"Bestyrelsespost formand"|""|616565|29845999|"31-08-2006"|"Formand"|106111
5000052|"David Packness Meyer"|"VELUX A/S"|"Direktionspost"|""|317305|30003519|"01-07-2006"|"Direktionspost"|106111
5000052|"Jens Jørgen Madsen"|"VELUX A/S"|"Bestyrelsespost formand"|""|437651|30003519|"05-03-2010"|"Formand"|106111
5000052|"Jørgen Tang-Jensen"|"VELUX A/S"|"Direktionspost adm. dir"|""|472831|30003519|"01-01-2001"|"Adm. Direktør"|106111
5000052|"Kim Wessmann Fausing"|"VELUX A/S"|"Bestyrelsespost næstformand"|""|492301|30003519|"06-06-2011"|"Næstformand"|106111
5000052|"Morten Falkenberg"|"VELUX A/S"|"Bestyrelsespost"|""|562984|30003519|"01-10-2008"|"Bestyrelsesmedlem"|106111
5000052|"Ken-Åke Uno Ahlgren"|"VELUX A/S"|"Bestyrelsespost"|""|1697401|30003519|""|"Bestyrelsesmedlem"|106111
5000052|"Lykke Friis"|"VELUX A/S"|"Bestyrelsespost"|""|1037999|30003519|""|"Bestyrelsesmedlem"|106111
5000052|"Peter Bang"|"VELUX A/S"|"Direktionspost"|""|605396|30003519|""|"Direktionspost"|106111
5000291|"Bent Kristen Hede"|"Verdo"|"Bestyrelsespost"|""|273015|25481968|"01-06-2010"|"Bestyrelsesmedlem"|106111
5000291|"Søren Einar Fischer Jensen"|"Verdo"|"Bestyrelsespost formand"|""|325157|25481968|"01-06-2010"|"Formand"|106111
5000291|"Erik Busk Jensen"|"Verdo"|"Bestyrelsespost"|""|334138|25481968|"01-01-2006"|"Bestyrelsesmedlem"|106111
5000291|"Kim Frimer"|"Verdo"|"Direktionspost adm. dir"|""|492374|25481968|"01-02-2009"|"Adm. Direktør"|106111
5000291|"Søren Sørensen"|"Verdo"|"Bestyrelsespost"|""|664912|25481968|"22-01-2002"|"Bestyrelsesmedlem"|106111
5000291|"Tom Bøttern Hansen"|"Verdo"|"Bestyrelsespost"|""|674116|25481968|"01-01-2006"|"Bestyrelsesmedlem"|106111
5000291|"Ejvind Holger Clemmensen"|"Verdo"|"Bestyrelsespost næstformand"|""|1879040|25481968|"01-06-2010"|"Næstformand"|106111
5000291|"Arne Erikslev"|"Verdo"|"Bestyrelsespost"|""|1879041|25481968|"01-06-2010"|"Bestyrelsesmedlem"|106111
5000291|"Pia Maach-Møller"|"Verdo"|"Bestyrelsespost"|""|1879042|25481968|"01-06-2010"|"Bestyrelsesmedlem"|106111
5000291|"Niels Rasmussen"|"Verdo"|"Bestyrelsespost"|""|1879043|25481968|"01-06-2010"|"Bestyrelsesmedlem"|106111
5000291|"Henrik Gade Brendborg"|"Verdo"|"Bestyrelsespost"|""|1879044|25481968|"01-06-2010"|"Bestyrelsesmedlem"|106111
5000291|"Jan Dalgaard Holst"|"Verdo"|"Bestyrelsespost"|""|1879045|25481968|"01-06-2010"|"Bestyrelsesmedlem"|106111
5000291|"Camilla Dam Rasmussen"|"Verdo"|"Bestyrelsespost medarbejdervalgt"|""|1879046|25481968|"01-06-2010"|"Medarbejderrepræsentant"|106111
5000018|"Kim Hvid Thomsen"|"Vestas"|"Bestyrelsespost Medarbejdervalgt"|""|297169|10403782|"21-04-2004"|"Medarbejderrepræsentant"|106111
5000018|"Carsten Bjerg"|"Vestas"|"Bestyrelsespost"|""|300745|10403782|"28-03-2011"|"Bestyrelsesmedlem"|106111
5000018|"Ditlev Engel"|"Vestas"|"Direktionspost adm. dir"|""|318993|10403782|"01-05-2005"|"Adm. Direktør"|106111
5000018|"Jørgen Huno Rasmussen"|"Vestas"|"Bestyrelsespost"|""|467850|10403782|"23-01-1998"|"Bestyrelsesmedlem"|106111
5000018|"Jørn Ankær Thomsen"|"Vestas"|"Bestyrelsespost"|""|474049|10403782|"21-04-2004"|"Bestyrelsesmedlem"|106111
5000018|"Kurt Anker Nielsen"|"Vestas"|"Bestyrelsespost"|""|511947|10403782|"25-04-2006"|"Bestyrelsesmedlem"|106111
5000018|"Sussie Dvinge Agerbo"|"Vestas"|"Bestyrelsespost Medarbejdervalgt"|""|1233562|10403782|"10-11-2005"|"Medarbejderrepræsentant"|106111
5000018|"Michael Abildgaard Lisbjerg"|"Vestas"|"Bestyrelsespost Medarbejdervalgt"|""|1599767|10403782|"30-05-2008"|"Medarbejderrepræsentant"|106111
5000018|"Elly Smedegaard"|"Vestas"|"Bestyrelsespost Medarbejdervalgt"|""|1599768|10403782|"02-04-2008"|"Medarbejderrepræsentant"|106111
5000018|"Olov Håkan Eriksson"|"Vestas"|"Bestyrelsespost"|""|1722880|10403782|"26-03-2009"|"Bestyrelsesmedlem"|106111
5000018|"Bert Åke Stefan Nordberg"|"Vestas"|"Bestyrelsespost formand"|""|17156084|10403782|"29-03-2012"|"Formand"|106111
5000018|"Lars Olof Josefsson"|"Vestas"|"Bestyrelsespost næstformand"|""|17156085|10403782|"29-03-2012"|"Næstformand"|106111
5000018|"Eija Pitkänen"|"Vestas"|"Bestyrelsespost"|""|17156086|10403782|"29-03-2012"|"Bestyrelsesmedlem"|106111
5000917|"Frida Vestergaard"|"Vestergaard Company"|"Direktionspost"|""|360777|27520405|"25-06-2004"|"Direktionspost"|106111
5000917|"Godtfred Vestergaard"|"Vestergaard Company"|"Bestyrelsespost"|""|367406|27520405|"25-06-2004"|"Bestyrelsesmedlem"|106111
5000917|"Hans Peter Langkjær"|"Vestergaard Company"|"Bestyrelsespost formand"|""|385325|27520405|"25-06-2004"|"Formand"|106111
5000917|"Jørgen Frost"|"Vestergaard Company"|"Bestyrelsespost"|""|466572|27520405|"25-06-2004"|"Bestyrelsesmedlem"|106111
5000727|"Aage Juhl Jørgensen"|"Vestforsyning"|"Bestyrelsespost"|""|238201|25952200|"05-01-2010"|"Bestyrelsesmedlem"|106111
5000727|"Eli Vium Nielsen"|"Vestforsyning"|"Bestyrelsespost næstformand"|""|327248|25952200|"05-01-2010"|"Næstformand"|106111
5000727|"Finn Orvad"|"Vestforsyning"|"Bestyrelsespost"|""|350289|25952200|"05-01-2010"|"Bestyrelsesmedlem"|106111
5000727|"Jørgen Udby"|"Vestforsyning"|"Direktionspost Administrerende direktør"|""|473172|25952200|"11-06-2001"|"Adm. Direktør"|106111
5000727|"Pernille Rüsz Bloch"|"Vestforsyning"|"Bestyrelsespost medarbejdervalgt"|""|604708|25952200|"05-01-2010"|"Medarbejderrepræsentant"|106111
5000727|"Arne Lægaard"|"Vestforsyning"|"Bestyrelsespost formand"|""|737765|25952200|"05-01-2010"|"Formand"|106111
5000727|"Jørgen Boelstoft Andersen"|"Vestforsyning"|"Bestyrelsespost"|""|1088996|25952200|"05-01-2010"|"Bestyrelsesmedlem"|106111
5000727|"Kim Bent Lorentz Bendtsen"|"Vestforsyning"|"Bestyrelsespost"|""|1332974|25952200|"05-01-2010"|"Bestyrelsesmedlem"|106111
5000727|"Niels Erik Krawack"|"Vestforsyning"|"Bestyrelsespost"|""|1698532|25952200|"05-01-2010"|"Bestyrelsesmedlem"|106111
5000727|"Johnny Møller"|"Vestforsyning"|"Bestyrelsespost"|""|1825992|25952200|"05-01-2010"|"Bestyrelsesmedlem"|106111
5000727|"John Gjørup Madsen"|"Vestforsyning"|"Bestyrelsespost"|""|1825993|25952200|"05-01-2010"|"Bestyrelsesmedlem"|106111
5000727|"Nils Ulrik Nielsen"|"Vestforsyning"|"Bestyrelsespost"|""|16915018|25952200|"11-10-2011"|"Bestyrelsesmedlem"|106111
5000395|"Alex Ostersen"|"Vestjyllands Andel"|"Bestyrelsespost"|""|242400|61729615|"18-10-2004"|"Bestyrelsesmedlem"|106111
5000395|"Jens Peder Kirkegaard Bendtsen"|"Vestjyllands Andel"|"Bestyrelsespost"|""|440876|61729615|"26-07-1999"|"Bestyrelsesmedlem"|106111
5000395|"Leif Mølgaard Haubjerg"|"Vestjyllands Andel"|"Bestyrelsespost formand"|""|525513|61729615|"14-11-2002"|"Formand"|106111
5000395|"Martin Pedersen"|"Vestjyllands Andel"|"Bestyrelsespost"|""|547273|61729615|"24-07-2000"|"Bestyrelsesmedlem"|106111
5000395|"Niels Overgaard"|"Vestjyllands Andel"|"Bestyrelsespost"|""|573360|61729615|"14-11-2002"|"Bestyrelsesmedlem"|106111
5000395|"Verner Skov Them"|"Vestjyllands Andel"|"Bestyrelsespost"|""|690894|61729615|"06-08-1998"|"Bestyrelsesmedlem"|106111
5000395|"Peter Bundgaard Sørensen"|"Vestjyllands Andel"|"Bestyrelsespost"|""|908163|61729615|"08-08-2002"|"Bestyrelsesmedlem"|106111
5000395|"Flemming Møller"|"Vestjyllands Andel"|"Bestyrelsespost"|""|1015182|61729615|"21-10-2003"|"Bestyrelsesmedlem"|106111
5000395|"Otto Riis Lund"|"Vestjyllands Andel"|"Bestyrelsespost"|""|1229473|61729615|"25-10-2005"|"Bestyrelsesmedlem"|106111
5000395|"Torben Holm Galsgaard"|"Vestjyllands Andel"|"Bestyrelsespost"|""|1465435|61729615|"24-10-2011"|"Bestyrelsesmedlem"|106111
5000395|"Mads Risum Østergård"|"Vestjyllands Andel"|"Bestyrelsespost"|""|1527360|61729615|"22-10-2007"|"Bestyrelsesmedlem"|106111
5000395|"Kurt Lundgaard Jensen"|"Vestjyllands Andel"|"Bestyrelsespost"|""|1527361|61729615|"22-10-2007"|"Bestyrelsesmedlem"|106111
5000395|"Brian Agerbo"|"Vestjyllands Andel"|"Bestyrelsespost"|""|1618087|61729615|"25-10-2010"|"Bestyrelsesmedlem"|106111
5000248|"Anders Kristian Bech"|"Vestjysk Bank"|"Bestyrelsespost næstformand"|""|246418|34631328|"30-03-2012"|"Næstformand"|106111
5000248|"Bjørn Albinus"|"Vestjysk Bank"|"Bestyrelsespost"|""|288497|34631328|"19-08-2009"|"Bestyrelsesmedlem"|106111
5000248|"Carl Olav Birk Jensen"|"Vestjysk Bank"|"Bestyrelsespost"|""|299423|34631328|"02-12-2008"|"Bestyrelsesmedlem"|106111
5000248|"Carsten Andersen"|"Vestjysk Bank"|"Bestyrelsespost formand"|""|300564|34631328|"30-03-2012"|"Formand"|106111
5000248|"Frank Alex Kristensen"|"Vestjysk Bank"|"Direktionspost adm. dir"|""|356596|34631328|"10-12-2008"|"Adm. Direktør"|106111
5000248|"Kirsten Skou Lundgaard-Karlshøj"|"Vestjysk Bank"|"Bestyrelsespost"|""|497616|34631328|"13-12-2002"|"Bestyrelsesmedlem"|106111
5000248|"Peter Bækkelund Rasmussen"|"Vestjysk Bank"|"Bestyrelsespost Medarbejdervalgt"|""|606154|34631328|"07-03-2007"|"Medarbejderrepræsentant"|106111
5000248|"Poul Hjulmand"|"Vestjysk Bank"|"Bestyrelsespost"|""|620438|34631328|"30-03-2012"|"Bestyrelsesmedlem"|106111
5000248|"Vagn Thorsager"|"Vestjysk Bank"|"Direktionspost"|""|1001936|34631328|"30-03-2012"|"Direktionspost"|106111
5000248|"Palle Hoffmann"|"Vestjysk Bank"|"Bestyrelsespost"|""|7360047|34631328|"16-03-2011"|"Bestyrelsesmedlem"|106111
5000248|"Malene Rønø"|"Vestjysk Bank"|"Bestyrelsespost"|""|7360048|34631328|"16-03-2011"|"Bestyrelsesmedlem"|106111
5000918|"Carl Erik Skovgaard Sørensen"|"Via Biler"|"Bestyrelsespost formand"|""|240173|10315700|"03-05-2004"|"Formand"|106111
5000918|"Erik Rasmussen"|"Via Biler"|"Direktionspost Administrerende direktør"|""|339409|10315700|"23-08-2002"|"Adm. Direktør"|106111
5000918|"Lone Rasmussen"|"Via Biler"|"Bestyrelsespost"|""|537280|10315700|"16-03-1995"|"Bestyrelsesmedlem"|106111
5000918|"Ruth Rasmussen"|"Via Biler"|"Bestyrelsespost"|""|637102|10315700|"23-02-1987"|"Bestyrelsesmedlem"|106111
5000918|"Steen Rasmussen"|"Via Biler"|"Bestyrelsespost"|""|644029|10315700|"03-05-2004"|"Bestyrelsesmedlem"|106111
5000918|"Lars Erdmann"|"Via Biler"|"Bestyrelsespost"|""|1039252|10315700|"03-05-2004"|"Bestyrelsesmedlem"|106111
5000918|"Annemarie Rasmussen"|"Via Biler"|"Bestyrelsespost"|""|1065899|10315700|"03-05-2004"|"Bestyrelsesmedlem"|106111
